docid	hathi_author	hathi_title	authordate	birthyear	deathyear	chi_date	ukw_date	copyright_date	firstpub	datewrong	nationality	nonficprob	distances	copyright_corpus	manual_corpus	us_national	pubdate_known	authof3ormore	tokens	pagesinchunk	tokensperpage	omnibus
nnc1.cu58463860	Taylor, C. E. (Charles E.)	Jumby hall							1890			0.106879335532835		False	False	False	False	False	28534	102	279.745	False
mdp.39015049821898	Burnett, Frances (Hodgson)	Little Saint Elizabeth, and other stories	1849-1924.	1849.0					1890			0.111724367992118		False	False	False	False	False	21105	142	148.627	False
uc1.b3321293	Duncan, Sara Jeannette	A social departure; how Orthodocia and I went round the world by ourselves	1861-1922.	1861.0					1890			0.505751464734345		False	False	False	False	False	74447	356	209.121	False
uiuo.ark+=13960=t25b0r426	Russell, William Clark	An ocean tragedy	1844-1911.	1844.0					1890			0.15165937566769		False	False	False	False	False	36842	251	146.781	False
uc2.ark+=13960=t21c1w120	Van der Naillen, Albert	On the heights of Himalay	1830-1928.	1830.0					1890			0.484629025957452		False	False	False	False	False	42294	224	188.8	False
nyp.33433084128879	Bates, Arlo	Albrecht	1850-1918.	1850.0	1918.0		1890.0		1890	3.3	us	0.0	57.4208977810576	False	True	True	True	True	31518	224	140.705	False
nc01.ark+=13960=t7pp03r3c	Alger, Horatio	Driven from home, or, Carl Crawford's experience	1832-1899.	1832.0					1890			0.037927843252401		False	False	True	True	True	30245	238	127.08	False
uc1.b3322068	Fothergill, Jessie	A march in the ranks	1851-1891.	1851.0					1890			0.128139717810166		False	False	False	False	False	102587	342	299.962	False
nc01.ark+=13960=t2t44984x	Collins, Clarence B	Tom and Joe					1890.0		1890	5.3	us	0.0	45.2283236860506	False	True	True	True	False	39782	219	181.653	False
mdp.39015031472791	Wood, Ellen	Edward Burton	1834-1909.	1834.0					1890			0.210663669476432		False	False	False	False	False	48488	249	194.731	False
loc.ark+=13960=t9m33mf9n	Samuels, Edward A. (Edward Augustus)	With fly-rod and camera	1836-1908.	1836.0					1890			0.910750680986148		False	False	False	False	False	40977	395	103.7	False
mdp.39015020725266	Keller, Gottfried	A village Romeo and Juliet	1819-1890.	1819.0					1890			0.227204344598825		False	False	False	False	False	18787	92	204.207	False
mdp.39015056045407	Gardener, Helen H. (Helen Hamilton)	Is this your son, my lord? : a novel	1858-1925.	1858.0					1890			0.133975053556549		False	False	False	False	False	39610	236	167.839	False
nyp.33433074818836	Cowan, Frank	The millionaire : a novel	1844-1905.	1844.0					1890			0.467838856385465		False	False	False	False	False	73313	471	155.654	False
mdp.39015063964640	Wilkinson, William Cleaver	The epic of Saul	1833-1920.	1833.0					1890			0.145193429654333		False	False	False	False	False	34928	320	109.15	False
uiuo.ark+=13960=t9v12bx9q	Colvill, Helen Hester	Mr. Bryant's mistake							1890			0.0		False	False	False	False	False	38826	263	147.627	False
nyp.33433074851928	Earle, Anne Richardson	Her great ambition							1890			0.183283956569136		False	False	False	False	False	48583	267	182.0	False
mdp.39015011421701	Doyle, Arthur Conan, Sir	The sign of the four	1859-1930.	1859.0					1890			0.378196225693584		False	False	False	False	False	25690	153	167.908	False
njp.32101068141934	Libbey, Laura Jean	Parted by fate, a novel	1862-1924.	1862.0					1890			0.039162988844108		False	False	False	False	False	44469	238	186.845	False
nyp.33433076049711	Perry, Nora	Another flock of girls	1831-1896.	1831.0					1890			0.048044873516448		False	False	False	False	False	20224	185	109.319	False
uc1.31158005109987	Caine, Hall, Sir	The shadow of a crime, a novel	1853-1931.	1853.0					1890			0.027212767474879		False	False	False	False	False	67602	276	244.935	False
njp.32101064786260	Atherton, Gertrude Franklin Horn	Los cerritos : A romance of the modern time	1857-1948.	1857.0					1890			0.319709435095853		False	False	False	False	False	32115	252	127.44	False
mdp.39015059395171	Barrie, J. M. (James Matthew)	A Tillyloss scandal	1860-1937.	1860.0					1890			0.282287966512399		False	False	False	False	False	26804	230	116.539	False
njp.32101065839522	Mitchell, S. Weir (Silas Weir)	Far in the forest : a story		1829.0					1890					False	False	False	True	True	42534	251	169.458	False
uc2.ark+=13960=t32230t57	Stapleton, Patience	Babe Murphy							1890			0.168153185496284		False	False	False	False	False	45014	238	189.134	False
nnc1.1002203456	Specht, Emma E. H	Alfrieda. A novel							1890			0.333031181750748		False	False	False	False	False	126751	500	253.502	False
njp.32101067630390	Brooks, Elbridge Streeter	A son of Issachar : a romance of the days of Messias / by Elbridge S. Brooks	1846-1902.	1846.0					1890			0.054746606016132		False	False	False	False	False	45692	256	178.484	False
uiuo.ark+=13960=t00z7jd1k	Tennyson, Mary H	Friend Perditus A novel							1890			0.07583563834153		False	False	False	False	False	31608	284	111.296	False
uc2.ark+=13960=t0gt5m35h	Meredith, George	The case of General Ople and Lady Camper	1828-1909.	1828.0					1890			0.124511341404744		False	False	False	False	False	11936	110	108.509	False
uiuo.ark+=13960=t9k365n3w	Gissing, Algernon	A village Hampden	1860-1937.	1860.0					1890			0.136350861727534		False	False	False	False	False	26866	265	101.381	False
wu.89104493739	Southworth, Emma Dorothy Eliza Nevitte	The test of love, or, Brandon Coyle's wife : a sequel to Between two loves	1819-1899.	1819.0					1890			0.064765494707537		False	False	False	False	False	60226	212	284.085	False
uc2.ark+=13960=t03x8h61f	Kipling, Rudyard	Mine own people	1865-1936.	1865.0					1890			0.42803617133688		False	False	False	False	False	30706	212	144.84	False
mdp.39015011958199	Wood, Jerome James	The wilderness and the rose; a story of Michigan							1890			0.396228382686263		False	False	False	False	False	17201	126	136.516	False
nyp.33433074876537	Kernahan, Coulson, Mrs	A laggard in love	1857-1941.	1857.0					1890			0.480765019812166		False	False	False	False	False	62824	196	320.531	False
uc2.ark+=13960=t5gb23099	Broughton, Rhoda	Alas!	1840-1920.	1840.0					1890			0.072539536175414		False	False	False	False	False	28402	251	113.155	False
nyp.33433075904791	Waugh, Edwin	Rambles in the lake country and other travel sketches	1817-1890.	1817.0					1890			0.942758045350281		False	False	False	False	False	44711	258	173.298	False
uc2.ark+=13960=t1mg7fz8x	Harrison, Burton, Mrs	The anglomaniacs	1843-1920.	1843.0					1890			0.089517560422345		False	False	False	False	False	21270	246	86.463	False
uiuo.ark+=13960=t16m3rp3s	Lillie, Arthur	The cobra diamond							1890			0.263212008076154		False	False	False	False	False	18577	212	87.627	False
nyp.33433074930854	Boldrewood, Rolf	The miner's right : a tale of the Australian goldfields	1826-1915.	1826.0					1890			0.5492629916831		False	False	False	False	False	99755	327	305.061	False
nyp.33433082127543	Valentine, L. (Laura)	Aunt Louisa's nursery favourite : comprising Robin's Christmas Eve. Pussy's London life. Cock Robin's courtship, marriage, death and burial. Uncle's farmyard	d. 1899.						1890			0.390229916712634		False	False	False	False	False	3707	132	28.083	False
nyp.33433082520564	Champney, Elizabeth W. (Elizabeth Williams)	"Witch Winnie, the story of a ""king's daughter;"""	1850-1922.	1850.0					1890			0.288017580343746		False	False	True	True	True	41766	320	130.519	False
wu.89098856586	Champney, Elizabeth W. (Elizabeth Williams)	Three Vassar girls in Switzerland	1850-1922.	1850.0					1890			0.398662910178024		False	False	False	False	False	34148	201	169.891	False
nyp.33433075769293	Farjeon, B. L. (Benjamin Leopold)	A very young couple	1833-1903.	1833.0					1890			0.295653414077348		False	False	False	False	False	24549	192	127.859	False
uc1.32106001732160	Anderson, Edward Playfair	The best letters of Madame de Sevigne							1890			0.850353884575518		False	False	False	False	False	46994	266	176.669	False
mdp.39015073483995	Henty, G. A. (George Alfred)	Maori and settler : a story of the New Zealand war	1832-1902.	1832.0					1890			0.509472373012308		False	False	False	False	False	55347	281	196.964	False
uiuo.ark+=13960=t2697hj0b	Fitzgerald, Geraldine Penrose	The silver whistle;							1890			0.092847458821414		False	False	False	False	False	61003	283	215.558	False
uc2.ark+=13960=t11n84210	Pyat, F??lix	The rag-picker of Paris							1890			0.063848798636428		False	False	False	False	False	68886	272	253.257	False
inu.32000000663387	Haggard, H. Rider (Henry Rider)	The world's desire	1856-1925.	1856.0					1890			0.390599567090796		False	False	False	False	False	49940	283	176.466	False
uc2.ark+=13960=t1zc8216r	Church, Alfred John	The Hammer	1829-1912.	1829.0					1890			0.157900678693283		False	False	False	False	False	49759	334	148.979	False
mdp.39015063941150	Murray, W. H. H. (William Henry Harrison)	The busted ex-Texan and other stories	1840-1904.	1840.0					1890			0.321044969444039		False	False	False	False	False	10885	124	87.782	False
wu.89098013303	Brownlee, Alice Vivian	The affinities, a novel							1890			0.025119298442217		False	False	False	False	False	51854	258	200.984	False
uc2.ark+=13960=t8sb44g5f	Braddon, M. E. (Mary Elizabeth)	Thou art the man;	1835-1915.	1835.0					1890			0.089606472172458		False	False	False	False	False	73862	288	256.465	False
uiuo.ark+=13960=t8bg3636s	Jeaffreson, John Cordy	Cutting for partners	1831-1901.	1831.0					1890			0.442101663028971		False	False	False	False	False	32934	272	121.081	False
nc01.ark+=13960=t3gx4x811	Gedney, Frederick G	Shenandoah, or, The horizon's bar							1890			0.277362423978179		False	False	False	False	False	33929	203	167.1	False
uc2.ark+=13960=t3nv9jv7r	Whitby, Beatrice	A matter of skill	d. 1931.						1890			0.204221320761154		False	False	False	False	False	26299	187	140.636	False
uc1.b4048525	Verga, Giovanni	The house by the medlar-tree;	1840-1922.	1840.0					1890			0.048052571497128		False	False	False	False	False	43952	256	171.688	False
uc2.ark+=13960=t3nv9bn7k	Fawcett, Edgar	Fabian Dimitry	1847-1904.	1847.0					1890			0.051601261499409		False	False	False	False	False	29966	249	120.345	False
uiuo.ark+=13960=t7br9592w	Farjeon, B. L. (Benjamin Leopold)	Basil and Annette	1833-1903.	1833.0					1890			0.076770865101446		False	False	False	False	False	28427	224	126.906	False
nc01.ark+=13960=t6252734q	Brown, Joseph M	Kennesaw's bombardment, or, How the sharpshooters woke up the batteries	1851-1932.	1851.0					1890			0.565399343920215		False	False	False	False	False	23443	146	160.568	False
mdp.39015065646872	Korolenko, Vladimir Galaktionovich	The blind musician	1853-1921.	1853.0					1890			0.060950231151259		False	False	False	False	False	26338	201	131.035	False
uiuo.ark+=13960=t6g16c328	Farjeon, B. L. (Benjamin Leopold)	Basil and Annette	1833-1903.	1833.0					1890			0.083098087786208		False	False	False	False	False	27744	219	126.685	False
uc1.32106005340747	Keller, Gottfried	Green Henry	1819-1890.	1819.0					1890			0.586459134088247		False	False	False	False	False	161061	580	277.691	False
nyp.33433074856943	Gilbert, William	The magic mirror	1804-1890.	1804.0					1890			0.093940302315415		False	False	False	False	False	38780	252	153.889	False
uc2.ark+=13960=t6vx07m0g	Kenney, Minnie E	Christie's next things							1890			0.076112093154213		False	False	False	False	False	32914	228	144.36	False
wu.89098883549	Paine, Harriet E. (Harriet Eliza)	Girls and women	1845-1910.	1845.0					1890			0.938044600103295		False	False	False	False	False	32471	192	169.12	False
mdp.39015066624779	Collodi, Carlo	Pinocchio, the adventures of a marionette	1826-1890.	1826.0					1890			0.013350939628015		False	False	False	False	False	21960	187	117.433	False
mdp.39015055603115	Caine, Hall, Sir	The bondman : a new saga	1853-1931.	1853.0					1890			0.050453681487035		False	False	False	False	False	79382	292	271.856	False
njp.32101067707503	Gowing, Aylmer	An unruly spirit, a novel							1890			0.106782293762478		False	False	False	False	False	20480	192	106.667	False
mdp.39015071109766	Garrigues, Adele M	The University of Michigan, Ann Arbor							1890			0.428541929749483		False	False	False	False	False	50271	166	302.837	False
uc2.ark+=13960=t6g15vp48	Phelps, E. Stuart (Elizabeth Stuart)	A lost hero	1844-1911.	1844.0					1891			0.38774775411695		False	False	False	False	False	2898	70	41.4	False
uc1.b3936758	Potapenko, Ignatiĭ Nikolaevich	A Russian priest	1856-1929	1856.0					1891			0.141371980566043		False	False	False	False	False	30952	192	161.208	False
njp.32101066164987	Black, William	In silk attire	1841-1898.	1841.0					1891			0.106435771486611		False	False	False	False	False	70372	246	286.065	False
nyp.33433074869953	Duchess	A little Irish girl	1855?-1897.	1855.0					1891			0.066505418012744		False	False	False	False	False	34464	183	188.328	False
nyp.33433076042716	Taylor, Belle Gray	The sardonyx seal : a romance of Normandy							1891			0.063397344973087		False	False	False	False	False	41498	272	152.566	False
uc1.l0075932277	Farjeon, B. L. (Benjamin Leopold)	Ties -- human and divine;	1833-1903.	1833.0					1891			0.104412049508353		False	False	False	False	False	75961	318	238.871	False
uc2.ark+=13960=t9m32pv23	Burch, Florence E	Dick and Harry and Tom							1891			0.07671915623019		False	False	False	False	False	20014	139	143.986	False
uc2.ark+=13960=t72v2jq0r	Shorthouse, J. H. (Joseph Henry)	Blanche, Lady Falaise;	1834-1903.	1834.0					1891			0.736443615779771		False	False	False	False	False	44930	279	161.039	False
mdp.39015008740055	Melville, Herman	Israel Potter, his fifty years exile	1819-1891.	1819.0					1891			0.528893888370223		False	False	False	False	False	39306	240	163.775	False
uc2.ark+=13960=t4kk95f7q	Fawcett, Edgar	Women must weep;	1847-1904.	1847.0					1891			0.068918371515184		False	False	False	False	False	53340	276	193.261	False
nyp.33433074911110	Murray, David Christie	He fell among thieves	1847-1907.	1847.0					1891			0.028365406295885		False	False	False	False	False	37037	219	169.119	False
nyp.33433076046907	Whitaker, Evelyn	Pris							1891			0.101440668335392		False	False	False	False	False	10716	123	87.122	False
nyp.33433082549258	Michael, W	Memorial addresses on the life and character of James B. Beck (a Senator from Kentucky) delivered in the Senate and House of Representatives August 23 and September 13, 1890							1891			0.829396115976407		False	False	False	False	False	25899	130	199.223	False
mdp.39015058613343	Bidyāsāgara, Īśvaracandra	The exile of Sita. Translated from the elegant Bengali of the learned Pundit, Iswarachundra Vidyasagara	1820-1891.	1820.0					1891			0.210396723860074		False	False	False	False	False	15260	87	175.402	False
uc2.ark+=13960=t2w37p25p	Ouida	Santa Barbara, etc	1839-1908.	1839.0					1891			0.164550543780652		False	False	False	False	False	40577	295	137.549	False
wu.89098867864	L. E. Miller, Miller, Minnie Willis Baines, Mrs	His cousin, the doctor : A story	1845-	1845.0					1891			0.317831753407495		False	False	False	False	False	22065	167	132.126	False
uc1.b3239725	Ball, Thomas	My threescore years and ten	1819-1911.	1819.0					1891			1.0		False	False	False	False	False	48584	340	142.894	False
umn.31951001636500v	Hancock, Anson Uriel!	John Auburntop, novelist. His development in the atmosphere of a fresh-water college							1891			0.26278985845614		False	False	False	False	False	38349	240	159.788	False
